file_path,scanner_model,dpi,doc_type
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\150\s11_49.tif,HP,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\150\s11_5.tif,HP,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\150\s11_50.tif,HP,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\150\s11_51.tif,HP,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\150\s11_52.tif,HP,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\150\s11_53.tif,HP,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\150\s11_54.tif,HP,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\150\s11_55.tif,HP,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\150\s11_56.tif,HP,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\150\s11_57.tif,HP,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\150\s11_58.tif,HP,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\150\s11_59.tif,HP,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\150\s11_6.tif,HP,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\150\s11_60.tif,HP,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\150\s11_61.tif,HP,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\150\s11_62.tif,HP,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\150\s11_63.tif,HP,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\150\s11_64.tif,HP,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\150\s11_65.tif,HP,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\150\s11_66.tif,HP,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\150\s11_67.tif,HP,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\150\s11_68.tif,HP,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\150\s11_69.tif,HP,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\150\s11_7.tif,HP,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\150\s11_70.tif,HP,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\150\s11_71.tif,HP,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\150\s11_72.tif,HP,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\150\s11_73.tif,HP,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\150\s11_74.tif,HP,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\150\s11_75.tif,HP,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\150\s11_76.tif,HP,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\150\s11_77.tif,HP,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\150\s11_78.tif,HP,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\150\s11_79.tif,HP,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\150\s11_8.tif,HP,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\150\s11_80.tif,HP,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\150\s11_81.tif,HP,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\150\s11_82.tif,HP,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\150\s11_83.tif,HP,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\150\s11_84.tif,HP,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\150\s11_85.tif,HP,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\150\s11_86.tif,HP,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\150\s11_87.tif,HP,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\150\s11_88.tif,HP,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\150\s11_89.tif,HP,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\150\s11_9.tif,HP,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\150\s11_90.tif,HP,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\150\s11_91.tif,HP,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\150\s11_92.tif,HP,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\150\s11_93.tif,HP,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\150\s11_94.tif,HP,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\150\s11_95.tif,HP,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\150\s11_96.tif,HP,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\150\s11_97.tif,HP,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\150\s11_98.tif,HP,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\150\s11_99.tif,HP,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\300\s11_1.tif,HP,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\300\s11_10.tif,HP,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\300\s11_100.tif,HP,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\300\s11_11.tif,HP,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\300\s11_12.tif,HP,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\300\s11_13.tif,HP,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\300\s11_14.tif,HP,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\300\s11_15.tif,HP,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\300\s11_16.tif,HP,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\300\s11_17.tif,HP,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\300\s11_18.tif,HP,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\300\s11_19.tif,HP,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\300\s11_2.tif,HP,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\300\s11_20.tif,HP,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\300\s11_21.tif,HP,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\300\s11_22.tif,HP,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\300\s11_23.tif,HP,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\300\s11_24.tif,HP,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\300\s11_25.tif,HP,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\300\s11_26.tif,HP,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\300\s11_27.tif,HP,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\300\s11_28.tif,HP,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\300\s11_29.tif,HP,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\300\s11_3.tif,HP,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\300\s11_30.tif,HP,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\300\s11_31.tif,HP,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\300\s11_32.tif,HP,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\300\s11_33.tif,HP,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\300\s11_34.tif,HP,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\300\s11_35.tif,HP,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\300\s11_36.tif,HP,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\300\s11_37.tif,HP,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\300\s11_38.tif,HP,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\300\s11_39.tif,HP,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\300\s11_4.tif,HP,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\300\s11_40.tif,HP,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\300\s11_41.tif,HP,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\300\s11_42.tif,HP,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\300\s11_43.tif,HP,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\300\s11_44.tif,HP,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\300\s11_45.tif,HP,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\300\s11_46.tif,HP,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\300\s11_47.tif,HP,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\300\s11_48.tif,HP,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\300\s11_49.tif,HP,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\300\s11_5.tif,HP,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\300\s11_50.tif,HP,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\300\s11_51.tif,HP,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\300\s11_52.tif,HP,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\300\s11_53.tif,HP,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\300\s11_54.tif,HP,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\300\s11_55.tif,HP,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\300\s11_56.tif,HP,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\300\s11_57.tif,HP,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\300\s11_58.tif,HP,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\300\s11_59.tif,HP,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\300\s11_6.tif,HP,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\300\s11_60.tif,HP,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\300\s11_61.tif,HP,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\300\s11_62.tif,HP,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\300\s11_63.tif,HP,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\300\s11_64.tif,HP,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\300\s11_65.tif,HP,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\300\s11_66.tif,HP,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\300\s11_67.tif,HP,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\300\s11_68.tif,HP,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\300\s11_69.tif,HP,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\300\s11_7.tif,HP,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\300\s11_70.tif,HP,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\300\s11_71.tif,HP,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\300\s11_72.tif,HP,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\300\s11_73.tif,HP,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\300\s11_74.tif,HP,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\300\s11_75.tif,HP,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\300\s11_76.tif,HP,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\300\s11_77.tif,HP,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\300\s11_78.tif,HP,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\300\s11_79.tif,HP,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\300\s11_8.tif,HP,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\300\s11_80.tif,HP,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\300\s11_81.tif,HP,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\300\s11_82.tif,HP,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\300\s11_83.tif,HP,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\300\s11_84.tif,HP,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\300\s11_85.tif,HP,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\300\s11_86.tif,HP,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\300\s11_87.tif,HP,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\300\s11_88.tif,HP,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\300\s11_89.tif,HP,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\300\s11_9.tif,HP,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\300\s11_90.tif,HP,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\300\s11_91.tif,HP,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\300\s11_92.tif,HP,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\300\s11_93.tif,HP,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\300\s11_94.tif,HP,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\300\s11_95.tif,HP,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\300\s11_96.tif,HP,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\300\s11_97.tif,HP,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\300\s11_98.tif,HP,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\HP\300\s11_99.tif,HP,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\Canon120-1\150\s1_1.tif,Canon120-1,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\Canon120-1\150\s1_10.tif,Canon120-1,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\Canon120-1\150\s1_100.tif,Canon120-1,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\Canon120-1\150\s1_101.tif,Canon120-1,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\Canon120-1\150\s1_102.tif,Canon120-1,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\Canon120-1\150\s1_103.tif,Canon120-1,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\Canon120-1\150\s1_104.tif,Canon120-1,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\Canon120-1\150\s1_105.tif,Canon120-1,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\Canon120-1\150\s1_106.tif,Canon120-1,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\Canon120-1\150\s1_107.tif,Canon120-1,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\Canon120-1\150\s1_108.tif,Canon120-1,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\Canon120-1\150\s1_11.tif,Canon120-1,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\Canon120-1\150\s1_12.tif,Canon120-1,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\Canon120-1\150\s1_13.tif,Canon120-1,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\Canon120-1\150\s1_14.tif,Canon120-1,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\Canon120-1\150\s1_15.tif,Canon120-1,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\Canon120-1\150\s1_16.tif,Canon120-1,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\Canon120-1\150\s1_17.tif,Canon120-1,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\Canon120-1\150\s1_18.tif,Canon120-1,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\Canon120-1\150\s1_19.tif,Canon120-1,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\Canon120-1\150\s1_2.tif,Canon120-1,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\Canon120-1\150\s1_20.tif,Canon120-1,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\Canon120-1\150\s1_21.tif,Canon120-1,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\Canon120-1\150\s1_22.tif,Canon120-1,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\Canon120-1\150\s1_23.tif,Canon120-1,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\Canon120-1\150\s1_24.tif,Canon120-1,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\Canon120-1\150\s1_25.tif,Canon120-1,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\Canon120-1\150\s1_26.tif,Canon120-1,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\Canon120-1\150\s1_27.tif,Canon120-1,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\Canon120-1\150\s1_28.tif,Canon120-1,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\Canon120-1\150\s1_29.tif,Canon120-1,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\Canon120-1\150\s1_3.tif,Canon120-1,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\Canon120-1\150\s1_30.tif,Canon120-1,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\Canon120-1\150\s1_31.tif,Canon120-1,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\Canon120-1\150\s1_32.tif,Canon120-1,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\Canon120-1\150\s1_33.tif,Canon120-1,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\Canon120-1\150\s1_34.tif,Canon120-1,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\Canon120-1\150\s1_35.tif,Canon120-1,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\Canon120-1\150\s1_36.tif,Canon120-1,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\Canon120-1\150\s1_37.tif,Canon120-1,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\Canon120-1\150\s1_38.tif,Canon120-1,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\Canon120-1\150\s1_39.tif,Canon120-1,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\Canon120-1\150\s1_4.tif,Canon120-1,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\Canon120-1\150\s1_40.tif,Canon120-1,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\Canon120-1\150\s1_41.tif,Canon120-1,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\Canon120-1\150\s1_42.tif,Canon120-1,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\Canon120-1\150\s1_43.tif,Canon120-1,150,Wikipedia
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Wikipedia\Canon120-1\150\s1_44.tif,Canon120-1,150,Wikipedia
